*_*********꧁鑫҉磊҉直҉播҉源꧂*********_*
______      _               _  _          
| ___ \    | |             | || |         
| |_/ /___ | |_  _ __  ___ | || |_ __   __
|  __// _ \| __|| '__|/ _ \| || __|\ \ / /
| |  |  __/| |_ | |  |  __/| || |_  \ V / 
\_|   \___| \__||_|   \___||_| \__|  \_/  
//免费软件꙰严禁商业꙰仅供测试꙰违者自负!꙰//
//如果你抓包了获取到了直播源,请自用,别公开,谢谢！//

🔠央卫高清,#genre#
HOT精品剧场,http://lt.hxtre.com:35455/itv/8230197131234717902.m3u8?cdn=wasusyt
HOT亚洲影院,http://lt.hxtre.com:35455/itv/2000000004000000006.m3u8?cdn=hnbblive
HOT亚洲影院,http://lt.hxtre.com:35455/itv/5841816227539527643.m3u8?cdn=wasusyt
HOT欧美影院,http://lt.hxtre.com:35455/itv/2000000004000000005.m3u8?cdn=hnbblive
HOT欧美影院,http://lt.hxtre.com:35455/itv/7185203501769528108.m3u8?cdn=wasusyt
HOT风尚音乐,http://lt.hxtre.com:35455/itv/2000000004000000004.m3u8?cdn=hnbblive
HOT风尚音乐,http://lt.hxtre.com:35455/itv/5529729098703832176.m3u8?cdn=wasusyt
HOT精品剧场,http://3501776.xyz:35455/itv/2000000004000000002.m3u8?cdn=hnbblive
HOT精品剧场,http://3501776.xyz:35455/itv/8230197131234717902.m3u8?cdn=wasusyt
HOT欧美影院,http://3501776.xyz:35455/itv/2000000004000000005.m3u8?cdn=hnbblive
HOT欧美影院,http://3501776.xyz:35455/itv/7185203501769528108.m3u8?cdn=wasusyt
HOT亚洲影院,http://3501776.xyz:35455/itv/2000000004000000006.m3u8?cdn=hnbblive
HOT亚洲影院,http://3501776.xyz:35455/itv/5841816227539527643.m3u8?cdn=wasusyt
HOT风尚音乐,http://3501776.xyz:35455/itv/2000000004000000004.m3u8?cdn=hnbblive
HOT风尚音乐,http://3501776.xyz:35455/itv/5529729098703832176.m3u8?cdn=wasusyt
iHOT爱院线,http://39.134.136.160:6610/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3
iHOT爱都市,http://39.134.136.160:6610/000000001000/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3
iHOT爱怀旧,http://39.134.136.160:6610/000000001000/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
iHOT爱极限,http://39.134.136.160:6610/000000001000/6000000006000170630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=3
iHOT爱家庭,http://39.134.136.160:6610/000000001000/6000000006000090630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=3
iHOT爱江湖,http://39.134.136.160:6610/000000001000/6000000006000110630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=3
iHOT爱解密,http://39.134.136.160:6610/000000001000/6000000006000200630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3
iHOT爱经典,http://39.134.136.160:6610/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
iHOT爱科幻,http://39.134.136.160:6610/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
iHOT爱科学,http://39.134.136.160:6610/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
iHOT爱浪漫,http://39.134.136.160:6610/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
iHOT爱历史,http://39.134.136.160:6610/000000001000/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
iHOT爱猎奇,http://39.134.136.160:6610/000000001000/6000000006000190630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3
iHOT爱旅行,http://39.134.136.160:6610/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
iHOT爱美食,http://39.134.136.160:6610/000000001000/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3
iHOT爱奇谈,http://39.134.136.160:6610/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
iHOT爱青春,http://39.134.136.160:6610/000000001000/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
iHOT爱赛车,http://39.134.136.160:6610/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
iHOT爱时尚,http://39.134.136.160:6610/000000001000/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3
iHOT爱世界,http://39.134.136.160:6610/000000001000/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3
iHOT爱探索,http://39.134.136.160:6610/000000001000/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3
iHOT爱体育,http://39.134.136.160:6610/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
iHOT爱玩具,http://39.134.136.160:6610/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
iHOT爱喜剧,http://39.134.136.160:6610/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
iHOT爱悬疑,http://39.134.136.160:6610/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
iHOT爱幼教,http://39.134.136.160:6610/000000001000/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
iHOT爱娱乐,http://39.134.136.160:6610/000000001000/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3
iHOT爱电竞,http://39.134.136.160:6610/000000001000/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3
iHOT爱谍战,http://39.134.136.160:6610/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
iHOT爱动漫,http://39.134.136.160:6610/000000001000/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3
HOT精品剧场,http://39.134.136.160:6610/000000001000/2000000004000000002/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000002&livemode=1&stbId=3
HOT精品剧场,http://39.134.136.160:6610/000000001000/8230197131234717902/1.m3u8?channel-id=wasusyt&Contentid=8230197131234717902&livemode=1&stbId=3
HOT亚洲影院,http://39.134.136.160:6610/000000001000/2000000004000000006/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000006&livemode=1&stbId=3
HOT亚洲影院,http://39.134.136.160:6610/000000001000/5841816227539527643/1.m3u8?channel-id=wasusyt&Contentid=5841816227539527643&livemode=1&stbId=3
HOT欧美影院,http://39.134.136.160:6610/000000001000/2000000004000000005/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000005&livemode=1&stbId=3
HOT欧美影院,http://39.134.136.160:6610/000000001000/7185203501769528108/1.m3u8?channel-id=wasusyt&Contentid=7185203501769528108&livemode=1&stbId=3
HOT风尚音乐,http://39.134.136.160:6610/000000001000/2000000004000000004/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000004&livemode=1&stbId=3
HOT风尚音乐,http://39.134.136.160:6610/000000001000/5529729098703832176/1.m3u8?channel-id=wasusyt&Contentid=5529729098703832176&livemode=1&stbId=3
NewTV东北热剧,http://39.134.66.166/PLTV/88888888/224/3221225679/1.m3u8
NewTV东北热剧,http://39.134.66.66/PLTV/88888888/224/3221225679/1.m3u8
NewTV金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/1.m3u8
NewTV中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/1.m3u8
NewTV农业致富,http://39.134.66.66/PLTV/88888888/224/3221225552/1.m3u8
NewTV欢乐剧场,http://39.134.66.66/PLTV/88888888/224/3221225682/1.m3u8
NewTV惊悚悬疑,http://39.134.66.66/PLTV/88888888/224/3221225553/1.m3u8
NewTV武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/1.m3u8
NewTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/1.m3u8
NewTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/1.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/1.m3u8
NewTV精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/1.m3u8
NewTV精品综合,http://39.134.66.66/PLTV/88888888/224/3221225550/1.m3u8
NewTV怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/1.m3u8
NewTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/1.m3u8
NewTV军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/1.m3u8
NewTV动作电影,http://39.134.66.66/PLTV/88888888/224/3221225555/1.m3u8
NewTV古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/1.m3u8
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/1.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/1.m3u8
NewTV炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/1.m3u8
NewTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/1.m3u8
NewTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/1.m3u8
NewTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/1.m3u8
NewTV超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/1.m3u8
NewTV金牌综艺,http://39.134.66.46/PLTV/88888888/224/3221225525/1.m3u8
NewTV东北热剧,http://39.134.66.46/PLTV/88888888/224/3221225679/1.m3u8
NewTV中国功夫,http://39.134.66.46/PLTV/88888888/224/3221225604/1.m3u8
NewTV农业致富,http://39.134.66.46/PLTV/88888888/224/3221225552/1.m3u8
NewTV欢乐剧场,http://39.134.66.46/PLTV/88888888/224/3221225682/1.m3u8
NewTV惊悚悬疑,http://39.134.66.46/PLTV/88888888/224/3221225553/1.m3u8
NewTV武搏世界,http://39.134.66.46/PLTV/88888888/224/3221225547/1.m3u8
NewTV潮妈辣婆,http://39.134.66.46/PLTV/88888888/224/3221225542/1.m3u8
NewTV精品体育,http://39.134.66.46/PLTV/88888888/224/3221225526/1.m3u8
NewTV精品大剧,http://39.134.66.46/PLTV/88888888/224/3221225536/1.m3u8
NewTV精品纪录,http://39.134.66.46/PLTV/88888888/224/3221225545/1.m3u8
NewTV精品综合,http://39.134.66.46/PLTV/88888888/224/3221225550/1.m3u8
NewTV怡伴健康,http://39.134.66.46/PLTV/88888888/224/3221225571/1.m3u8
NewTV军事评论,http://39.134.66.46/PLTV/88888888/224/3221225535/1.m3u8
NewTV军旅剧场,http://39.134.66.46/PLTV/88888888/224/3221225560/1.m3u8
NewTV动作电影,http://39.134.66.46/PLTV/88888888/224/3221225555/1.m3u8
NewTV古装剧场,http://39.134.66.46/PLTV/88888888/224/3221225524/1.m3u8
NewTV爱情喜剧,http://39.134.66.46/PLTV/88888888/224/3221225533/1.m3u8
NewTV家庭剧场,http://39.134.66.46/PLTV/88888888/224/3221225538/1.m3u8
NewTV炫舞未来,http://39.134.66.46/PLTV/88888888/224/3221225646/1.m3u8
NewTV超级体育,http://39.134.66.46/PLTV/88888888/224/3221225635/1.m3u8
NewTV超级综艺,http://39.134.66.46/PLTV/88888888/224/3221225642/1.m3u8
NewTV超级电影,http://39.134.66.46/PLTV/88888888/224/3221225644/1.m3u8
NewTV超级电视剧,http://39.134.66.46/PLTV/88888888/224/3221225637/1.m3u8
NewTV潮妈辣婆,http://lt.hxtre.com:35455/itv/2000000003000000018.m3u8?cdn=hnbblive
NewTV爱情喜剧,http://lt.hxtre.com:35455/itv/2000000003000000010.m3u8?cdn=hnbblive
NewTV东北热剧,http://lt.hxtre.com:35455/itv/1000000005000266013.m3u8?cdn=ystenlive
NewTV东北热剧,http://lt.hxtre.com:35455/itv/2000000003000000051.m3u8?cdn=hnbblive
NewTV动作电影,http://lt.hxtre.com:35455/itv/2000000003000000017.m3u8?cdn=hnbblive
NewTV动作电影,http://lt.hxtre.com:35455/itv/1000000004000018653.m3u8?cdn=ystenlive
NewTV古装剧场,http://lt.hxtre.com:35455/itv/2000000003000000024.m3u8?cdn=hnbblive
NewTV欢乐剧场,http://lt.hxtre.com:35455/itv/2000000003000000050.m3u8?cdn=hnbblive
NewTV欢乐剧场,http://lt.hxtre.com:35455/itv/1000000005000266012.m3u8?cdn=ystenlive
NewTV家庭剧场,http://lt.hxtre.com:35455/itv/2000000003000000012.m3u8?cdn=hnbblive
NewTV家庭剧场,http://lt.hxtre.com:35455/itv/1000000004000008284.m3u8?cdn=ystenlive
NewTV金牌综艺,http://lt.hxtre.com:35455/itv/2000000003000000005.m3u8?cdn=hnbblive
NewTV金牌综艺,http://lt.hxtre.com:35455/itv/1000000004000026167.m3u8?cdn=ystenlive
NewTV惊悚悬疑,http://lt.hxtre.com:35455/itv/2000000003000000015.m3u8?cdn=hnbblive
NewTV惊悚悬疑,http://lt.hxtre.com:35455/itv/1000000004000024282.m3u8?cdn=ystenlive
NewTV明星大片,http://lt.hxtre.com:35455/itv/2000000003000000016.m3u8?cdn=hnbblive
NewTV精品大剧,http://lt.hxtre.com:35455/itv/2000000003000000020.m3u8?cdn=hnbblive
NewTV精品大剧,http://lt.hxtre.com:35455/itv/1000000004000013968.m3u8?cdn=ystenlive
NewTV精品纪录,http://lt.hxtre.com:35455/itv/1000000004000013730.m3u8?cdn=ystenlive
NewTV精品纪录,http://lt.hxtre.com:35455/itv/2000000003000000019.m3u8?cdn=hnbblive
NewTV精品萌宠,http://lt.hxtre.com:35455/itv/2000000003000000067.m3u8?cdn=hnbblive
NewTV精品萌宠,http://lt.hxtre.com:35455/itv/1000000006000032328.m3u8?cdn=ystenlive
NewTV精品体育,http://lt.hxtre.com:35455/itv/2000000003000000021.m3u8?cdn=hnbblive
NewTV精品体育,http://lt.hxtre.com:35455/itv/1000000004000014634.m3u8?cdn=ystenlive
NewTV精品综合,http://lt.hxtre.com:35455/itv/2000000003000000008.m3u8?cdn=hnbblive
NewTV精品综合,http://lt.hxtre.com:35455/itv/1000000004000019008.m3u8?cdn=ystenlive
NewTV军旅剧场,http://lt.hxtre.com:35455/itv/2000000003000000014.m3u8?cdn=hnbblive
NewTV军事评论,http://lt.hxtre.com:35455/itv/2000000003000000022.m3u8?cdn=hnbblive
NewTV魅力潇湘,http://lt.hxtre.com:35455/itv/2000000003000000041.m3u8?cdn=hnbblive
NewTV魅力潇湘,http://lt.hxtre.com:35455/itv/1000000001000006197.m3u8?cdn=ystenlive
NewTV魅力潇湘,http://lt.hxtre.com:35455/itv/1000000005000266014.m3u8?cdn=ystenlive
NewTV农业致富,http://lt.hxtre.com:35455/itv/2000000003000000003.m3u8?cdn=hnbblive
NewTV武搏世界,http://lt.hxtre.com:35455/itv/2000000003000000007.m3u8?cdn=hnbblive
NewTV炫舞未来,http://lt.hxtre.com:35455/itv/2000000003000000044.m3u8?cdn=hnbblive
NewTV炫舞未来,http://lt.hxtre.com:35455/itv/1000000001000000515.m3u8?cdn=ystenlive
NewTV怡伴健康,http://lt.hxtre.com:35455/itv/2000000003000000023.m3u8?cdn=hnbblive
NewTV怡伴健康,http://lt.hxtre.com:35455/itv/1000000005000266011.m3u8?cdn=ystenlive
NewTV中国功夫,http://lt.hxtre.com:35455/itv/2000000003000000009.m3u8?cdn=hnbblive
NewTV超级体育,http://lt.hxtre.com:35455/itv/1000000001000009601.m3u8?cdn=ystenlive
NewTV超级体育,http://lt.hxtre.com:35455/itv/2000000003000000030.m3u8?cdn=hnbblive
NewTV超级体育,http://lt.hxtre.com:35455/itv/1000000001000009204.m3u8?cdn=ystenlive
NewTV超级体育,http://lt.hxtre.com:35455/itv/1000000004000007755.m3u8?cdn=ystenlive
NewTV超级综艺,http://lt.hxtre.com:35455/itv/1000000006000268002.m3u8?cdn=ystenlive
NewTV超级综艺,http://lt.hxtre.com:35455/itv/2000000003000000029.m3u8?cdn=hnbblive
NewTV超级综艺,http://lt.hxtre.com:35455/itv/1000000001000025771.m3u8?cdn=ystenlive
NewTV超级综艺,http://lt.hxtre.com:35455/itv/1000000004000023658.m3u8?cdn=ystenlive
NewTV超级电影,http://lt.hxtre.com:35455/itv/1000000003000012426.m3u8?cdn=ystenlive
NewTV超级电影,http://lt.hxtre.com:35455/itv/2000000003000000031.m3u8?cdn=hnbblive
NewTV超级电影,http://lt.hxtre.com:35455/itv/1000000001000012884.m3u8?cdn=ystenlive
NewTV超级电影,http://lt.hxtre.com:35455/itv/1000000004000002120.m3u8?cdn=ystenlive
NewTV超级电视剧,http://lt.hxtre.com:35455/itv/1000000006000268003.m3u8?cdn=ystenlive
NewTV超级电视剧,http://lt.hxtre.com:35455/itv/2000000003000000032.m3u8?cdn=hnbblive
NewTV超级电视剧,http://lt.hxtre.com:35455/itv/1000000001000008139.m3u8?cdn=ystenlive
NewTV超级电视剧,http://lt.hxtre.com:35455/itv/1000000004000024993.m3u8?cdn=ystenlive
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NewTV精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
NewTV精品综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV潮妈辣婆,http://39.134.136.160:6610/000000001000/2000000003000000018/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000018&livemode=1&stbId=3
NewTV爱情喜剧,http://39.134.136.160:6610/000000001000/2000000003000000010/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000010&livemode=1&stbId=3
NewTV东北热剧,http://39.134.136.160:6610/000000001000/1000000005000266013/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266013&livemode=1&stbId=3
NewTV东北热剧,http://39.134.136.160:6610/000000001000/2000000003000000051/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000051&livemode=1&stbId=3
NewTV动作电影,http://39.134.136.160:6610/000000001000/2000000003000000017/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000017&livemode=1&stbId=3
NewTV动作电影,http://39.134.136.160:6610/000000001000/1000000004000018653/1.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3
NewTV古装剧场,http://39.134.136.160:6610/000000001000/2000000003000000024/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000024&livemode=1&stbId=3
NewTV欢乐剧场,http://39.134.136.160:6610/000000001000/2000000003000000050/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000050&livemode=1&stbId=3
NewTV欢乐剧场,http://39.134.136.160:6610/000000001000/1000000005000266012/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266012&livemode=1&stbId=3
NewTV家庭剧场,http://39.134.136.160:6610/000000001000/2000000003000000012/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000012&livemode=1&stbId=3
NewTV家庭剧场,http://39.134.136.160:6610/000000001000/1000000004000008284/1.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=3
NewTV金牌综艺,http://39.134.136.160:6610/000000001000/2000000003000000005/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000005&livemode=1&stbId=3
NewTV金牌综艺,http://39.134.136.160:6610/000000001000/1000000004000026167/1.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=3
NewTV惊悚悬疑,http://39.134.136.160:6610/000000001000/2000000003000000015/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000015&livemode=1&stbId=3
NewTV惊悚悬疑,http://39.134.136.160:6610/000000001000/1000000004000024282/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=3
NewTV明星大片,http://39.134.136.160:6610/000000001000/2000000003000000016/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000016&livemode=1&stbId=3
NewTV精品大剧,http://39.134.136.160:6610/000000001000/2000000003000000020/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000020&livemode=1&stbId=3
NewTV精品大剧,http://39.134.136.160:6610/000000001000/1000000004000013968/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=3
NewTV精品纪录,http://39.134.136.160:6610/000000001000/1000000004000013730/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013730&livemode=1&stbId=3
NewTV精品纪录,http://39.134.136.160:6610/000000001000/2000000003000000019/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000019&livemode=1&stbId=3
NewTV精品萌宠,http://39.134.136.160:6610/000000001000/2000000003000000067/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000067&livemode=1&stbId=3
NewTV精品萌宠,http://39.134.136.160:6610/000000001000/1000000006000032328/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=3
NewTV精品体育,http://39.134.136.160:6610/000000001000/2000000003000000021/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000021&livemode=1&stbId=3
NewTV精品体育,http://39.134.136.160:6610/000000001000/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
NewTV精品综合,http://39.134.136.160:6610/000000001000/2000000003000000008/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000008&livemode=1&stbId=3
NewTV精品综合,http://39.134.136.160:6610/000000001000/1000000004000019008/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=3
NewTV精品综合,http://39.134.136.161:6610/000000001000/1000000004000019008/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=3
